Height (cm)
8.352803688
8.123940849
4.823407951
18.75866441
15.04324555
4.823407951
4.823407951
21.8277084
4.823407951
15.04324555
4.823407951
4.823407951
15.04324555
4.823407951
20.76032694
1.356319197
1.356319197
4.823407951
15.04324555
0.221838513
26.80076132
15.04324555
21.8277084
5.922335173
1.356319197
1.356319197
8.123940849
16.66182185
1.356319197
26.80076132
5.922335173
1.356319197
26.80076132
33.06742518
18.88915572
9.941932944
9.941932944
18.88915572
9.941932944
9.941932944
15.39763339
9.941932944
12.44551766
10.52612304
38.91257432
38.91257432
15.18357429
56.180171
1.863630827
50.97715803
56.180171
15.18357429
20.21835174
17.76282514
195.95603
15.18357429
24.88455935
24.88455935
24.88455935
24.88455935
24.88455935
24.88455935
24.88455935
24.88455935
24.88455935
24.88455935
24.88455935
24.88455935
24.88455935
24.88455935
24.88455935
24.88455935
24.88455935
24.88455935
21.8277084
28.84501051
29.21622345
16.66182185
28.84501051
20.21835174
21.8277084
29.21622345
28.84501051
5.283588325
20.21835174
14.74690638
28.84501051
20.21835174
20.21835174
20.21835174
20.21835174
20.21835174
20.21835174
10.05106588
31.28825904
26.80076132
5.922335173
26.80076132
4.132629814
4.132629814
14.74690638
20.76032694
62.59139164
26.80076132
31.28825904
31.28825904
26.80076132
16.66182185
21.8277084
21.8277084
21.8277084
26.80076132
14.74690638
26.80076132
2.492964748
2.78104305
2.78104305
24.88455935
21.8277084
24.88455935
2.78104305
5.966499356
27.19692762
24.88455935
24.88455935
24.88455935
27.19692762
195.95603
724.4472228
266.5833652
24.88455935
12.28103987
12.28103987
310.1982013
15.18357429
15.18357429
13.38957727
13.38957727
13.38957727
47.71144275
13.38957727
13.38957727
13.38957727
15.18357429
13.38957727
13.38957727
13.38957727
47.71144275
21.8277084
21.8277084
24.88455935
24.88455935
14.0736684
21.8277084
24.88455935
24.88455935
24.88455935
24.88455935
24.88455935
24.88455935
24.88455935
21.8277084
24.88455935
15.04324555
24.88455935
24.88455935
24.88455935
24.88455935
24.88455935
24.88455935
24.88455935
24.88455935
24.88455935
21.8277084
21.8277084
21.8277084
18.43711527
24.88455935
13.38957727
13.38957727
13.38957727
13.38957727
13.38957727
17.41232853
13.38957727
13.38957727
13.38957727
5.922335173
5.922335173
5.922335173
68.23254245
10.05106588
23.4735944
15.39763339
13.38957727
26.80076132
1.356319197
47.71144275
13.38957727
13.38957727
47.71144275
13.38957727
21.8277084
1.356319197
1.356319197
15.39763339
13.38957727
13.38957727
20.76032694
10.05106588
13.38957727
13.38957727
26.80076132
13.38957727
13.38957727
16.66182185
29.97279768
6.414706791
24.05556602
18.75866441
16.66182185
14.31911765
20.21835174
20.21835174
20.21835174
9.941932944
28.84501051
28.84501051
28.84501051
28.84501051
28.84501051
5.014755525
20.21835174
17.37558832
20.21835174
20.21835174
15.39763339
20.21835174
27.70252107
27.70252107
28.84501051
20.21835174
24.05556602
6.414706791
17.37558832
18.75866441
45.28712758
3.152594242
2.492964748
2.492964748
10.05106588
10.05106588
20.21835174
20.21835174
20.21835174
24.88455935
20.76032694
1.356319197
317.1382956
20.76032694
1.356319197
1.356319197
5.922335173
5.283588325
1.356319197
24.88455935
24.88455935
20.21835174
24.88455935
35.75388652
24.88455935
24.05556602
18.43711527
20.76032694
26.80076132
26.80076132
455.5274978
26.80076132
24.88455935
24.88455935
29.21622345
2.78104305
2.78104305
2.477704704
11.21253196
31.56915316
31.56915316
48.48194433
5.315711859
5.315711859
8.123940849
8.123940849
8.123940849
8.352803688
9.941932944
28.84501051
20.21835174
9.941932944
9.941932944
18.88915572
9.941932944
9.941932944
12.52344525
20.21835174
35.75388652
35.75388652
26.80076132
31.5774596
31.5774596
26.80076132
31.5774596
26.80076132
24.88455935
24.49265098
68.54647511
20.76032694
16.66182185
47.71144275
47.71144275
47.71144275
47.71144275
13.38957727
13.38957727
15.18357429
47.71144275
47.71144275
15.18357429
15.18357429
15.18357429
12.28103987
310.1982013
12.28103987
12.28103987
21.8277084
24.88455935
24.88455935
24.88455935
24.88455935
24.88455935
24.88455935
24.88455935
24.88455935
24.88455935
24.88455935
24.88455935
24.88455935
21.8277084
24.88455935
24.88455935
24.88455935
24.88455935
24.88455935
24.88455935
24.88455935
24.88455935
21.8277084
17.41232853
6.414706791
20.21835174
28.84501051
28.84501051
20.21835174
20.21835174
28.84501051
20.21835174
28.84501051
17.37558832
17.37558832
15.39763339
24.05556602
24.05556602
24.05556602
6.414706791
26.18612101
2.492964748
10.05106588
10.05106588
2.78104305
2.78104305
1.15669789
25.10833116
4.823407951
4.823407951
4.823407951
4.823407951
4.823407951
15.04324555
4.823407951
15.04324555
16.66182185
9.941932944
9.941932944
20.21835174
20.21835174
9.941932944
9.941932944
9.941932944
9.941932944
9.941932944
9.941932944
9.941932944
9.941932944
8.352803688
8.352803688
8.352803688
8.123940849
5.922335173
1.356319197
12.44551766
1.356319197
1.356319197
5.922335173
1.356319197
5.922335173
1.356319197
31.5774596
24.88455935
20.76032694
16.66182185
16.66182185
24.88455935
24.88455935
26.80076132
62.59139164
24.88455935
21.8277084
195.95603
195.95603
310.1982013
310.1982013
20.76032694
24.88455935
15.03775081
24.88455935
24.88455935
21.8277084
21.8277084
24.88455935
24.88455935
24.88455935
24.88455935
24.88455935
24.88455935
24.88455935
24.88455935
21.8277084
24.88455935
15.03775081
35.75388652
21.8277084
24.88455935
24.88455935
24.88455935
24.88455935
56.180171
24.88455935
24.88455935
24.88455935
24.88455935
24.88455935
24.88455935
29.97279768
24.05556602
24.05556602
24.05556602
21.8277084
15.39763339
21.8277084
21.8277084
21.8277084
21.8277084
21.8277084
50.97715803
15.39763339
29.21622345
17.37558832
28.84501051
28.84501051
28.84501051
28.84501051
28.84501051
28.84501051
20.21835174
28.84501051
20.21835174
20.21835174
20.21835174
15.39763339
15.39763339
15.39763339
28.84501051
28.84501051
15.18357429
13.38957727
13.38957727
15.18357429
47.71144275
10.05106588
2.492964748
10.05106588
8.489789984
2.78104305
2.78104305
26.18612101
13.97061086
13.97061086
45.28712758
5.922335173
24.49265098
5.922335173
1.356319197
11.47881951
4.823407951
4.823407951
9.941932944
17.37558832
9.941932944
9.941932944
18.88915572
9.941932944
9.941932944
9.941932944
15.04324555
15.04324555
4.823407951
15.04324555
4.823407951
24.88455935
4.823407951
5.922335173
26.80076132
31.28825904
26.80076132
26.80076132
1.356319197
31.5774596
26.80076132
31.28825904
31.28825904
31.5774596
31.5774596
16.66182185
8.123940849
16.66182185
21.8277084
21.8277084
16.66182185
24.88455935
4.823407951
24.88455935
21.8277084
15.04324555
24.88455935
15.18357429
13.38957727
13.38957727
13.38957727
13.38957727
13.38957727
13.38957727
15.39763339
13.38957727
13.38957727
47.71144275
47.71144275
15.18357429
24.88455935
24.88455935
4.823407951
266.5833652
24.88455935
24.88455935
24.88455935
24.88455935
24.88455935
24.88455935
24.88455935
5.413924079
24.88455935
24.88455935
27.19692762
4.823407951
24.88455935
24.88455935
24.88455935
24.88455935
24.88455935
24.88455935
24.88455935
15.03775081
15.03775081
5.315711859
5.966499356
5.966499356
24.05556602
28.84501051
20.21835174
20.21835174
33.06742518
20.21835174
28.84501051
28.84501051
28.84501051
20.21835174
17.37558832
20.21835174
28.84501051
15.39763339
76.93842526
20.21835174
20.21835174
2.492964748
10.05106588
10.05106588
24.88455935
24.88455935
16.66182185
2.78104305
2.78104305
2.78104305
5.315711859
12.44551766
9.941932944
26.80076132
28.84501051
20.21835174
18.32534436
18.88915572
18.88915572
1.356319197
1.356319197
1.356319197
24.88455935
4.823407951
24.88455935
24.88455935
15.04324555
15.04324555
24.88455935
4.823407951
4.823407951
4.823407951
26.80076132
1.356319197
1.356319197
1.356319197
1.356319197
8.352803688
8.352803688
26.80076132
26.80076132
5.922335173
1.356319197
31.5774596
26.80076132
26.80076132
26.80076132
26.80076132
31.5774596
31.5774596
31.5774596
31.5774596
26.80076132
26.80076132
26.80076132
26.80076132
26.80076132
4.132629814
9.941932944
24.88455935
24.88455935
24.88455935
21.8277084
24.88455935
18.43711527
24.88455935
24.88455935
24.88455935
16.66182185
38.91257432
24.88455935
21.8277084
24.88455935
4.823407951
21.8277084
24.88455935
24.88455935
24.88455935
21.8277084
24.88455935
16.66182185
2.78104305
2.78104305
15.18357429
15.18357429
15.18357429
15.18357429
47.71144275
15.18357429
13.38957727
13.38957727
13.38957727
20.21835174
17.37558832
17.37558832
28.84501051
28.84501051
5.014755525
20.21835174
28.84501051
28.84501051
20.21835174
20.21835174
18.32534436
20.21835174
20.21835174
31.56915316
31.56915316
31.56915316
24.05556602
24.88455935
2.492964748
2.492964748
2.492964748
10.05106588
2.492964748
6.414706791
29.21622345
8.352803688
16.66182185
8.123940849
8.123940849
9.941932944
28.84501051
28.84501051
28.84501051
20.21835174
9.941932944
15.13642139
9.941932944
18.88915572
9.941932944
9.941932944
28.84501051
9.941932944
20.21835174
18.88915572
9.941932944
18.88915572
18.88915572
18.88915572
18.88915572
28.84501051
4.823407951
4.823407951
4.823407951
4.823407951
4.823407951
4.823407951
15.04324555
15.04324555
4.823407951
4.823407951
24.88455935
4.823407951
0.221838513
24.05556602
17.41232853
24.05556602
29.97279768
18.32534436
26.80076132
26.80076132
14.31911765
14.0736684
14.0736684
14.31911765
5.966499356
24.05556602
5.283588325
31.28825904
31.5774596
14.31911765
5.283588325
68.23254245
15.18357429
15.18357429
13.38957727
13.38957727
15.18357429
15.18357429
15.18357429
15.18357429
15.18357429
15.18357429
47.71144275
310.1982013
24.88455935
21.8277084
21.8277084
24.88455935
24.88455935
24.88455935
24.88455935
24.88455935
18.75866441
24.88455935
24.88455935
24.88455935
24.88455935
24.88455935
24.88455935
24.88455935
24.88455935
24.88455935
24.88455935
24.88455935
24.88455935
24.88455935
21.8277084
21.8277084
27.19692762
50.97715803
16.66182185
14.31911765
16.66182185
16.66182185
16.66182185
21.8277084
2.78104305
2.78104305
20.21835174
20.21835174
20.21835174
15.39763339
15.39763339
20.21835174
15.39763339
15.39763339
15.39763339
20.21835174
28.84501051
28.84501051
20.21835174
28.84501051
1.863630827
455.5274978
68.54647511
10.05106588
2.492964748
2.492964748
2.492964748
2.492964748
2.492964748
2.492964748
45.28712758
45.28712758
45.28712758
13.33229902
21.8277084
38.91257432
8.352803688
4.823407951
4.823407951
4.823407951
4.823407951
4.823407951
5.922335173
26.80076132
5.922335173
5.922335173
1.356319197
5.283588325
1.356319197
20.76032694
455.5274978
310.1982013
310.1982013
38.91257432
4.132629814
16.66182185
20.76032694
4.132629814
24.49265098
24.49265098
266.5833652
24.05556602
29.97279768
24.05556602
24.05556602
24.05556602
24.05556602
24.05556602
1.356319197
1.356319197
1.356319197
8.123940849
26.80076132
31.28825904
31.28825904
31.5774596
31.5774596
31.5774596
17.76282514
35.75388652
35.75388652
35.75388652
35.75388652
26.80076132
5.283588325
35.75388652
31.5774596
31.5774596
15.39763339
20.76032694
24.88455935
24.88455935
24.88455935
18.32534436
24.88455935
24.88455935
15.18357429
13.38957727
13.38957727
13.38957727
13.38957727
13.38957727
47.71144275
15.18357429
24.88455935
24.88455935
24.88455935
24.88455935
24.88455935
24.88455935
24.88455935
24.88455935
24.88455935
24.88455935
24.88455935
24.88455935
24.88455935
24.88455935
24.88455935
24.88455935
24.88455935
21.8277084
28.84501051
24.88455935
24.88455935
24.88455935
24.88455935
24.88455935
24.88455935
18.43711527
18.43711527
24.88455935
24.88455935
18.75866441
16.66182185
24.88455935
21.8277084
24.88455935
20.21835174
28.84501051
28.84501051
28.84501051
28.84501051
28.84501051
15.39763339
5.014755525
5.014755525
28.84501051
20.21835174
20.21835174
47.21861282
47.21861282
24.05556602
6.414706791
10.05106588
10.05106588
10.05106588
12.70685529
12.70685529
2.78104305
11.21253196
11.21253196
2.78104305
2.78104305
8.352803688
8.352803688
8.352803688
8.352803688
14.74690638
16.66182185
4.823407951
4.823407951
4.823407951
24.88455935
21.8277084
21.8277084
4.823407951
21.8277084
24.88455935
5.315711859
4.823407951
12.44551766
5.283588325
8.489789984
10.05106588
10.05106588
5.922335173
1.356319197
18.88915572
28.84501051
9.941932944
9.941932944
18.88915572
18.88915572
18.88915572
9.941932944
9.941932944
9.941932944
28.84501051
20.21835174
5.922335173
1.356319197
5.922335173
29.21622345
45.28712758
24.88455935
24.88455935
24.88455935
24.88455935
26.80076132
24.05556602
17.37558832
1.356319197
195.95603
266.5833652
266.5833652
195.95603
195.95603
195.95603
26.80076132
26.80076132
26.80076132
31.5774596
1.356319197
31.5774596
31.5774596
31.5774596
31.5774596
5.922335173
1.356319197
24.49265098
31.5774596
26.80076132
31.5774596
26.80076132
26.80076132
16.66182185
16.66182185
4.132629814
16.66182185
8.352803688
47.71144275
47.71144275
13.38957727
47.71144275
47.71144275
47.71144275
13.38957727
13.38957727
13.38957727
