"","term","estimate","std.error","statistic","p.value"
"1","(Intercept)",9.32213717035409,2.18049863173469,4.27523183673722,2.46717841989e-05
"2","data_combine[, 1]",0.461512868494549,0.0569711926607838,8.10081107556367,9.26104781194296e-15
